Changed database context to 'LCCHPTestImport'.

(178284 rows affected)
FamilytoPropertyID FamilyID    PropertyID  PropertyLinkTypeID ReviewStatusID StartDate        EndDate          isPrimaryResidence CreatedDate             ModifiedDate           
------------------ ----------- ----------- ------------------ -------------- ---------------- ---------------- ------------------ ----------------------- -----------------------

(0 rows affected)
           
-----------
     183214

(1 rows affected)
HistoricFamilyID HistoricPropertyID CountRelats
---------------- ------------------ -----------
1278                                                                                                                                                                                                                                                             8844                                                                                                                                                                                                                                                                       1
148                                                                                                                                                                                                                                                              8844                                                                                                                                                                                                                                                                       1
1098                                                                                                                                                                                                                                                             8849                                                                                                                                                                                                                                                                       1
1840                                                                                                                                                                                                                                                             8854                                                                                                                                                                                                                                                                       1
1879                                                                                                                                                                                                                                                             8855                                                                                                                                                                                                                                                                       1
1898                                                                                                                                                                                                                                                             8860                                                                                                                                                                                                                                                                       1
1909                                                                                                                                                                                                                                                             8867                                                                                                                                                                                                                                                                       1
365                                                                                                                                                                                                                                                              8867                                                                                                                                                                                                                                                                       1
514                                                                                                                                                                                                                                                              8868                                                                                                                                                                                                                                                                       1
246                                                                                                                                                                                                                                                              8871                                                                                                                                                                                                                                                                       1
612                                                                                                                                                                                                                                                              8874                                                                                                                                                                                                                                                                       1
260                                                                                                                                                                                                                                                              8877                                                                                                                                                                                                                                                                       1
229                                                                                                                                                                                                                                                              8878                                                                                                                                                                                                                                                                       1
1482                                                                                                                                                                                                                                                             8885                                                                                                                                                                                                                                                                       1
934                                                                                                                                                                                                                                                              8885                                                                                                                                                                                                                                                                       1
1806                                                                                                                                                                                                                                                             8891                                                                                                                                                                                                                                                                       1
776                                                                                                                                                                                                                                                              8892                                                                                                                                                                                                                                                                       1
1787                                                                                                                                                                                                                                                             8901                                                                                                                                                                                                                                                                       1
793                                                                                                                                                                                                                                                              8902                                                                                                                                                                                                                                                                       1
582                                                                                                                                                                                                                                                              8909                                                                                                                                                                                                                                                                       1
1402                                                                                                                                                                                                                                                             8911                                                                                                                                                                                                                                                                       1
1263                                                                                                                                                                                                                                                             8915                                                                                                                                                                                                                                                                       1
1543                                                                                                                                                                                                                                                             6969                                                                                                                                                                                                                                                                       1
1087                                                                                                                                                                                                                                                             6970                                                                                                                                                                                                                                                                       1
1742                                                                                                                                                                                                                                                             6972                                                                                                                                                                                                                                                                       1
387                                                                                                                                                                                                                                                              6972                                                                                                                                                                                                                                                                       1
566                                                                                                                                                                                                                                                              6973                                                                                                                                                                                                                                                                       1
1129                                                                                                                                                                                                                                                             6975                                                                                                                                                                                                                                                                       1
1263                                                                                                                                                                                                                                                             6975                                                                                                                                                                                                                                                                       1
1389                                                                                                                                                                                                                                                             6975                                                                                                                                                                                                                                                                       1
317                                                                                                                                                                                                                                                              6975                                                                                                                                                                                                                                                                       1
1409                                                                                                                                                                                                                                                             6977                                                                                                                                                                                                                                                                       1
2029                                                                                                                                                                                                                                                             6977                                                                                                                                                                                                                                                                       1
1317                                                                                                                                                                                                                                                             6978                                                                                                                                                                                                                                                                       1
1329                                                                                                                                                                                                                                                             6978                                                                                                                                                                                                                                                                       1
1882                                                                                                                                                                                                                                                             6978                                                                                                                                                                                                                                                                       1
727                                                                                                                                                                                                                                                              6978                                                                                                                                                                                                                                                                       1
1332                                                                                                                                                                                                                                                             6982                                                                                                                                                                                                                                                                       1
1396                                                                                                                                                                                                                                                             6984                                                                                                                                                                                                                                                                       1
1586                                                                                                                                                                                                                                                             6984                                                                                                                                                                                                                                                                       1
1883                                                                                                                                                                                                                                                             6984                                                                                                                                                                                                                                                                       1
1748                                                                                                                                                                                                                                                             6986                                                                                                                                                                                                                                                                       1
184                                                                                                                                                                                                                                                              6986                                                                                                                                                                                                                                                                       1
1129                                                                                                                                                                                                                                                             6987                                                                                                                                                                                                                                                                       1
1454                                                                                                                                                                                                                                                             6987                                                                                                                                                                                                                                                                       1
1756                                                                                                                                                                                                                                                             6987                                                                                                                                                                                                                                                                       1
620                                                                                                                                                                                                                                                              6987                                                                                                                                                                                                                                                                       1
885                                                                                                                                                                                                                                                              6987                                                                                                                                                                                                                                                                       1
1172                                                                                                                                                                                                                                                             6989                                                                                                                                                                                                                                                                       1
184                                                                                                                                                                                                                                                              6989                                                                                                                                                                                                                                                                       1
1016                                                                                                                                                                                                                                                             6990                                                                                                                                                                                                                                                                       1
1408                                                                                                                                                                                                                                                             6990                                                                                                                                                                                                                                                                       1
817                                                                                                                                                                                                                                                              6992                                                                                                                                                                                                                                                                       1
986                                                                                                                                                                                                                                                              6992                                                                                                                                                                                                                                                                       1
1451                                                                                                                                                                                                                                                             6993                                                                                                                                                                                                                                                                       1
1408                                                                                                                                                                                                                                                             6995                                                                                                                                                                                                                                                                       1
1134                                                                                                                                                                                                                                                             6996                                                                                                                                                                                                                                                                       1
22                                                                                                                                                                                                                                                               7000                                                                                                                                                                                                                                                                       1
873                                                                                                                                                                                                                                                              7000                                                                                                                                                                                                                                                                       1
1831                                                                                                                                                                                                                                                             7001                                                                                                                                                                                                                                                                       1
945                                                                                                                                                                                                                                                              7001                                                                                                                                                                                                                                                                       1
1579                                                                                                                                                                                                                                                             7003                                                                                                                                                                                                                                                                       1
1578                                                                                                                                                                                                                                                             7004                                                                                                                                                                                                                                                                       1
1483                                                                                                                                                                                                                                                             7006                                                                                                                                                                                                                                                                       1
2053                                                                                                                                                                                                                                                             7006                                                                                                                                                                                                                                                                       1
809                                                                                                                                                                                                                                                              7009                                                                                                                                                                                                                                                                       1
1542                                                                                                                                                                                                                                                             7011                                                                                                                                                                                                                                                                       1
1595                                                                                                                                                                                                                                                             7011                                                                                                                                                                                                                                                                       1
1596                                                                                                                                                                                                                                                             7025                                                                                                                                                                                                                                                                       1
1584                                                                                                                                                                                                                                                             7026                                                                                                                                                                                                                                                                       1
1588                                                                                                                                                                                                                                                             7029                                                                                                                                                                                                                                                                       1
1327                                                                                                                                                                                                                                                             7030                                                                                                                                                                                                                                                                       1
1254                                                                                                                                                                                                                                                             7055                                                                                                                                                                                                                                                                       1
1366                                                                                                                                                                                                                                                             716                                                                                                                                                                                                                                                                        1
1445                                                                                                                                                                                                                                                             716                                                                                                                                                                                                                                                                        1
236                                                                                                                                                                                                                                                              9246                                                                                                                                                                                                                                                                       1
1881                                                                                                                                                                                                                                                             9247                                                                                                                                                                                                                                                                       1
222                                                                                                                                                                                                                                                              9248                                                                                                                                                                                                                                                                       1
800                                                                                                                                                                                                                                                              925                                                                                                                                                                                                                                                                        1
605                                                                                                                                                                                                                                                              9256                                                                                                                                                                                                                                                                       1
18                                                                                                                                                                                                                                                               9260                                                                                                                                                                                                                                                                       1
187                                                                                                                                                                                                                                                              9262                                                                                                                                                                                                                                                                       1
2061                                                                                                                                                                                                                                                             9266                                                                                                                                                                                                                                                                       1
342                                                                                                                                                                                                                                                              9266                                                                                                                                                                                                                                                                       1
380                                                                                                                                                                                                                                                              9266                                                                                                                                                                                                                                                                       1
1100                                                                                                                                                                                                                                                             9270                                                                                                                                                                                                                                                                       1
